id,MRM,CRM,VAR,VEV,HistoricalVEV,SRI,InvestmentAmount,InvestmentCurrency,EquivalentAmount,ScalingFactor,Pricing_Method,CarriedInterest_IHP1,CarriedInterest_IHP2,CarriedInterest_RHP,EntryCostAcquired_IHP1,EntryCostAcquired_IHP2,EntryCostAcquired_RHP,Entry_IHP1,Entry_IHP2,Entry_RHP,ExitCostAt1Year_IHP1,ExitCostAt1Year_IHP2,ExitCostAt1Year_RHP,ExitCostAtHalfRHP_IHP1,ExitCostAtHalfRHP_IHP2,ExitCostAtHalfRHP_RHP,ExitCostAtRHP_IHP1,ExitCostAtRHP_IHP2,ExitCostAtRHP_RHP,Exit_IHP1,Exit_IHP2,Exit_RHP,Other_IHP1,Other_IHP2,Other_RHP,PerformanceFees_IHP1,PerformanceFees_IHP2,PerformanceFees_RHP,Transaction_IHP1,Transaction_IHP2,Transaction_RHP,TotalCostsIHP1,TotalCostsIHP2,TotalCostsRHP,IHP1Date,IHP1Offset,IHP2Date,IHP2Offset,RHPDate,RHPOffset,RiskEngineOuput_PSFavourable_ScenarioIHP1,RiskEngineOuput_PSFavourable_ScenarioIHP2,RiskEngineOuput_PSFavourable_ScenarioRHP,RiskEngineOuput_PSModerate_ScenarioIHP1,RiskEngineOuput_PSModerate_ScenarioIHP2,RiskEngineOuput_PSModerate_ScenarioRHP,RiskEngineOuput_PSUnfavourable_ScenarioIHP1,RiskEngineOuput_PSUnfavourable_ScenarioIHP2,RiskEngineOuput_PSUnfavourable_ScenarioRHP,RiskEngineOuput_PSStressed_ScenarioIHP1,RiskEngineOuput_PSStressed_ScenarioIHP2,RiskEngineOuput_PSStressed_ScenarioRHP,NetPerformanceAmount_Favourable_ScenarioIHP1,NetPerformanceAmount_Favourable_ScenarioIHP2,NetPerformanceAmount_Favourable_ScenarioRHP,NetPerformanceAmount_Moderate_ScenarioIHP1,NetPerformanceAmount_Moderate_ScenarioIHP2,NetPerformanceAmount_Moderate_ScenarioRHP,NetPerformanceAmount_Unfavourable_ScenarioIHP1,NetPerformanceAmount_Unfavourable_ScenarioIHP2,NetPerformanceAmount_Unfavourable_ScenarioRHP,NetPerformanceAmount_Stressed_ScenarioIHP1,NetPerformanceAmount_Stressed_ScenarioIHP2,NetPerformanceAmount_Stressed_ScenarioRHP,NetPerformanceReturn_Favourable_ScenarioIHP1,NetPerformanceReturn_Favourable_ScenarioIHP2,NetPerformanceReturn_Favourable_ScenarioRHP,NetPerformanceReturn_Moderate_ScenarioIHP1,NetPerformanceReturn_Moderate_ScenarioIHP2,NetPerformanceReturn_Moderate_ScenarioRHP,NetPerformanceReturn_Unfavourable_ScenarioIHP1,NetPerformanceReturn_Unfavourable_ScenarioIHP2,NetPerformanceReturn_Unfavourable_ScenarioRHP,NetPerformanceReturn_Stressed_ScenarioIHP1,NetPerformanceReturn_Stressed_ScenarioIHP2,NetPerformanceReturn_Stressed_ScenarioRHP,RIYCarriedInterest,RIYEntryCostAcquired,RIYEntry,RIYExitCostAt1Year,RIYExitCostAtHalfRHP,RIYExitCostAtRHP,RIYExit,RIYOther,RIYPerformanceFees,RIYTransaction,RIYIHP1,RIYIHP2,RIYRHP,CF_Moment_M0,CF_Moment_M1,CF_Moment_M2,CF_Moment_M3,CF_Moment_M4,CF_Stats_Skew ,CF_Stats_Volatility,CF_Stats_Kurtosis,Stressed_Volatility_IHP1,Stressed_Volatility_IHP2,Stressed_Volatility_RHP,Stressed_Z_Alpha_IHP1,Stressed_Z_Alpha_IHP2,Stressed_Z_Alpha_RHP
FX-Forward-Deliverable-EUR-USD-Long-0,7,1,0,0,0,7,10000.0,EUR,10000.0,0.9900990099009901,Bootstrap VAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00990099009901,,,,,,1.010958904109589,,,554.4381779500286,,,-514.1614035098846,,,-1722.789242090738,,,-5397.390388526404,,,449.9387900495349,,,-608.0805975345393,,,-1804.7418238522168,,,-5442.9607807192115,,,0.04499387900495333,,,-0.060808059753453936,,,-0.18047418238522162,,,-0.5442960780719213,,,0.009295927764282341,,,,,,,,,,0.009295927764282341,,,,,,,,,,,,,,
